314,1257,
5,741,
7,499,
202100,27151,
2,8,
56,614,
122047,32511,
10762,3479,
21580416,1860556,
3,7,
16538,2649,
1,25,
92,544798,
12,470,
4615454,1122836,
1,13,
1,1415,
13168,4228,
2,13,
6331804,750019,
2,2517,
17,2415,
5,1325,
501,975384,
3,261,
4786,3687,
14,386,
1,860,
6205479,1235325,
12,489,
224,873,
51,695,
2397654,786913,
209,3438,
716,3918,
8274,4713,
5,747,
5,681,
11067699,1583945,
16538,3043,
61,22891,
314,1319,
913452,657088,
1,21,
5,472,
16538,2724,
51,736,
1,546,
1,13,
7172811,1501826,
16538,3007,
56,744,
1,1811,
406,704958,
1,1990,
9440433,984485,
7172811,1513185,
9,741,
3,6,
1,20,
1361,3741,
61,22449,
1552535,846711,
4217032,835461,
15,1142,
17,2461,
1,29,
501,985491,
16538,3034,
974,717478,
17,2476,
7,1162,
61,22322,
9,355,
660,3652,
5,247,
8247,23717,
5,600,
1,11,
2,2677,
6,8,
501,984506,
1,12,
8274,5426,
1,5,
29029,4315,
3,8,
3,5,
11266617,1199257,
156,563210,
1,6,
4615401,1130637,
4,6,
4,5,
2458776,1173518,
156,574982,
660,4170,
1,683,
2,11,
1,14,
6487030,1100331,
2,4192,
716,4695,
4,8,
6487030,1117366,
2458782,1171054,
1,42,
8275,6158,
315961,42954,
1,556,
5,1067,
448,430551,
9,592,
3,7,
2,3200,
1,1009,
2574871,811421,
4,30,
2,3962,
1,305,
9440433,989758,
974,723880,
16538,3001,
3,1248,
12,177,
6,7,
2397654,784096,
716,4781,
5,411,
501,991263,
1,7,
156,557688,
29030,4684,
202100,27341,
8247,23904,
8274,5033,
14,442,
1361,2780,
209,1719,
974,735597,
13166,4953,
6487030,1100227,
5,723,
1,3486,
11067699,1604100,
17,2538,
7205,24815,
61,22119,
431,415223,
4786,3809,
2,9,
92,543351,
4,7,
10762,4448,
1,28,
9,378,
6,196,
1,1889,
5,448,
1361,2709,
660,2489,
10605930,1038809,
152,989,
7172811,1514281,
1,1378,
92,546843,
13168,16914,
2,3142,
8247,24192,
97153,25213,
10762,3455,
269,1196,
660,3053,
1,760,
6,7,
3634,1489,
1005,1720,
1,13,
4217032,817941,
1,7,
209,3523,
92,559412,
11067699,1584876,
5,695,
97153,28182,
3634,2031,
448,427046,
173,989,
173,481,
2,9,
8274,4021,
29030,3972,
17,1363,
22,258,
501,989537,
8274,5629,
3,6,
1,6,
13166,3568,
1552530,858295,
6205270,1244745,
716,5083,
17456,28461,
9,728,
2,2241,
6,530,
4615401,1118304,
3,26,
61,22925,
1,45,
12971981,3958431,
1,31,
83978,27242,
4,7,
2,11,
156,573757,
660,3874,
1,10,
51,1155,
1,886,
15,1085,
2,9,
6835093,689652,
3,8,
4,5,
660,4268,
6,7,
26,308,
1,1791,
2,2411,
5,384,
61,19655,
17456,23934,
1,19,
17,1849,
11,655,
209,2059,
6041397,652387,
17,2445,
13166,5220,
4,7,
1,14,
1,2951,
10,170,
1,869,
11067397,1584411,
15,1355,
1,1487,
17,2059,
5,408,
13166,3674,
104216,31686,
29029,3855,
1,14,
2458776,1175176,
12,468,
1,16,
1,5,
1005,2935,
1,9,
1,559,
9,324,
97153,27715,
1,6,
661,3379,
202100,27245,
51,959,
29030,4223,
2397654,784813,
431,416642,
3,12,
29030,5654,
16538,2271,
61,21920,
8247,23721,
10762,3309,
12,236,
3560409,853437,
16538,3029,
7,548,
4,15,
16538,2664,
4,6,
3634,1408,
1,772,
29029,3728,
5,1132,
913451,644702,
4,5,
2,10,
1,21,
1005,3181,
6,383,
3,7,
2,7,
8247,24335,
1361,2613,
6041391,657113,
12,233,
12971829,1163071,
224,1318,
2,4197,
8274,5771,
10,171,
4,6,
5,772,
6,258,
292140,40351,
420,1257,
2397654,772435,
1,12,
6487030,1123568,
2,2573,
4,13,
16538,2974,
4,10,
4217032,841604,
3,1300,
11266617,1191215,
26,462,
29029,5629,
1,659,
8274,4431,
6,6,
501,995761,
1,16,
26,323,
2458776,1170307,
1,2486,
2574871,803349,
2,4246,
1,29,
269,1135,
11067699,1586588,
5,1202,
12,455,
17,2245,
9440442,985589,
2397654,776291,
6835093,687813,
12,258,
526,525332,
3634,2056,
6835093,686672,
11067397,1586221,
4,24,
315961,43132,
195068,27140,
29030,5516,
1,24,
3634,1514,
2,2892,
2,2246,
6,11,
6,7,
9,492,
2,2018,
2,2008,
6,561,
17,2446,
13168,5128,
2,10,
1,12,
167,659,
2,2332,
2,8,
1552530,852272,
195068,27073,
5,1131,
4,6,
4217032,834177,
10762,4622,
62,1227,
9,550,
10763,4127,
6205270,1247164,
51,1225,
1552535,851264,
1,729,
1,30,
448,441509,
17,2442,
17,1661,
3560409,848326,
4217036,831173,
2,2391,
17,2046,
4,7,
3,366,
9440442,987972,
122047,34178,
15,1031,
12,356,
10763,4334,
5,851,
913451,643726,
1361,4193,
3634,1952,
4,10,
8274,5117,
26,449,
2,337,
1,19,
22,178,
11067699,1589263,
17,2562,
10763,4345,
6,560,
2450436,678479,
3,9,
