5,660,
660,4418,
4684583,817828,
264,1011,
10605930,892006,
6835093,589026,
2,629,
3560409,829594,
6487328,1032348,
10763,4566,
448,458744,
29030,4271,
6835099,588287,
17,2099,
9,637,
6487328,1046189,
1,44,
4,5,
1361,3037,
193,1220,
8274,4163,
8274,3375,
406,748812,
61,23367,
716,4428,
1,9,
2458782,1178355,
1,2232,
17,2460,
10762,2905,
4,5,
4,11,
1,17,
6205479,1171387,
158,1027,
16538,2336,
17,1938,
1005,1964,
3634,1035,
1005,1875,
4615454,1101399,
1,5,
974,746817,
13167,4409,
501,1034736,
16538,2701,
3,18,
26,416,
10762,4141,
13167,4647,
1,481,
431,428887,
2,494,
269,878,
3634,1261,
6,260,
12,164,
6,285,
6205270,1159727,
4,20,
8274,6127,
1,21,
5,884,
1,1419,
2,6,
158,416,
10763,3332,
660,3496,
1,17,
3,7,
15,748,
16538,2044,
11067397,1451014,
156,589046,
11266178,1048138,
2,4378,
122047,32403,
319,945,
12,274,
406,747382,
4,6,
17456,29357,
29030,4583,
3,6,
2729048,662010,
1,25,
17,1616,
2458776,1179876,
6205479,1161555,
1,26,
14,477,
8275,4976,
12,361,
16538,2267,
3,187,
2,6,
1,1981,
158,753,
660,2470,
319,826,
6487328,1045259,
1,24,
12,446,
411,754,
16538,1949,
61,22952,
1005,1880,
1,14,
9440442,858054,
8274,5394,
3560200,813784,
1005,2936,
3634,1529,
6205479,1171276,
7,1226,
974,759276,
17,2456,
5,584,
1,25,
1005,2557,
292140,37328,
1,18,
1005,1713,
21579968,1524001,
10763,4582,
1,748,
1,19,
10763,3433,
156,582750,
1,15,
202100,24647,
10,204,
2,2949,
660,2931,
1,10,
661,2244,
448,440560,
14,330,
16538,2041,
2450436,634459,
1,520,
2,6,
152,689,
2729048,675646,
4786,3036,
6041397,568294,
4615401,1106077,
5,674,
8274,4804,
3,7,
1,12,
13167,3136,
11266617,1047436,
202100,24768,
1,26,
10762,3701,
526,529156,
1,32,
716,4431,
13166,4397,
660,3252,
1,913,
17,1882,
152,740,
8274,3839,
10762,2478,
1,14,
195068,24414,
2,5,
660,2250,
51,769,
3,5,
526,528491,
716,4064,
97153,27300,
660,3546,
2,612,
22,317,
13166,3864,
29030,2809,
4786,1848,
2729048,674303,
1,8,
4786,2792,
12,377,
16538,1893,
61,22456,
92,571361,
8247,24829,
1,2270,
122047,31236,
29029,3578,
1,14,
29030,3029,
17,1359,
202100,24225,
2,2365,
17,1482,
314,984,
224,726,
3634,1047,
6835099,589226,
6,23,
97153,26781,
1,20,
3560200,829751,
6487030,1033297,
716,5136,
11,1003,
974,764613,
1005,3138,
6,506,
6835093,589080,
6205270,1175250,
3634,1692,
3,7,
6041397,581823,
1005,2836,
431,430605,
11,877,
1552530,873624,
1361,4084,
16538,2576,
716,3914,
3,1265,
913451,653296,
1361,3067,
2,2877,
6835093,586394,
2,3451,
4,6,
13167,3675,
16538,1619,
6331804,659659,
431,430419,
10605930,888904,
15,1049,
6,310,
7205,25703,
1,400,
17,2406,
6,6,
8275,5318,
6,7,
12,279,
97153,26016,
2,2382,
10763,2752,
2458776,1173504,
17,2455,
193,1307,
1,15,
292140,36524,
1,9,
2,16,
1,13,
1,9,
61,20556,
1,14,
485,1046,
2,2822,
104216,27921,
660,2906,
156,595299,
406,742005,
104216,31436,
209,3195,
12,377,
1,289,
1,10,
2,2790,
16538,1769,
2397659,775056,
10762,3656,
1,7,
501,1016697,
61,23359,
4217032,779447,
1,10,
1005,3164,
2,3646,
4786,1989,
8275,4536,
3,12,
1,15,
7205,24863,
12971829,977454,
817648,651951,
1,1223,
4,5,
224,830,
29029,4939,
13166,3338,
1,16,
13166,2856,
11067699,1451275,
17,2610,
26,174,
17,2413,
2,583,
4,6,
1,14,
7,972,
5,336,
4,606,
29030,3566,
202100,24728,
5,576,
2,10,
661,2396,
1361,1993,
1,15,
17,1360,
4,6,
913452,652777,
292140,37571,
17,2068,
3,247,
3,905,
2450436,639979,
156,601893,
1,2996,
1361,3244,
315961,38089,
62,1065,
1,21,
2,348,
29029,3565,
7172811,1436798,
913451,655900,
122047,33330,
501,1040076,
1,25,
1,910,
5,1171,
1,18,
913451,665428,
11067699,1450972,
12,473,
1005,3442,
13166,5087,
202100,24711,
19421,29004,
12,255,
12971981,988926,
660,4560,
8274,5549,
158,896,
12,332,
319,686,
6,232,
406,746323,
156,601224,
1,493,
292140,37561,
2,406,
10762,3958,
11067699,1436522,
16538,2812,
1,16,
1,9,
26,483,
1005,3319,
448,443725,
974,762862,
17,2550,
15,1321,
974,747691,
6205270,1173287,
4217032,791578,
5,561,
8274,6100,
158,944,
209,2957,
5,351,
9440433,856859,
4615454,1087314,
19421,30067,
10605939,889599,
13166,4473,
2458782,1162410,
2,2374,
431,431257,
6,18,
3,7,
1,11,
1,8,
26,386,
156,584685,
716,4034,
29030,4098,
12,407,
5,444,
1,244,
6,361,
4,10,
2729048,672759,
3634,1693,
660,3858,
314,901,
431,429767,
17,1954,
12,361,
202100,23989,
1,1192,
264,1004,
10762,3182,
29030,3110,
13167,3457,
3634,1098,
1,15,
10762,2785,
6,441,
6835099,583772,
56,870,
1,1399,
1005,2380,
974,756587,
4,10,
8247,26091,
1,30,
2,3573,
485,1166,
8275,4813,
7,770,
8275,3124,
29030,3057,
1,14,
1,966,
209,1732,
10762,2514,
51,569,
1,11,
2,287,
195068,23615,
10762,2400,
2,279,
56,536,
29029,2830,
92,567443,
2,2934,
6,10,
17,1712,
2,2248,
1,467,
6331950,656568,
6,395,
501,1016386,
6487030,1025114,
1,571,
21580416,1524755,
3,1324,
8247,40645,
2,33,
10762,4580,
660,4281,
2,571,
4,8,
2458776,1181150,
8274,5951,
1552535,862300,
1361,3211,
156,601154,
29030,3947,
195068,24413,
8274,3892,
29030,3205,
1,5,
17,1372,
195068,23975,
10605939,876713,
11266178,1048226,
13167,4892,
1,14,
8274,4415,
224,1210,
19421,28893,
7205,24662,
104216,29035,
7,1090,
716,3630,
4,9,
1361,2737,
5,537,
2458782,1166799,
22,479,
913452,669591,
8274,5924,
12,458,
2,11,
29030,4542,
1,5,
1,13,
1,10,
1,18,
11067699,1451489,
10762,4515,
6331950,647028,
913452,668175,
17,2346,
10605930,889859,
11067397,1448097,
6835099,586831,
2,27,
1,22,
9,697,
16538,2517,
476,948,
1,2022,
